audiofile	scorefile	metadatafile	audiombid	workmbid	symbtrname	tonicfile	tonicfreq
audio/14-tahir-buselik_saz_semaisi_kemani_riza_efendi_/14-tahir-buselik_saz_semaisi_kemani_riza_efendi_.mp3	score/tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi.txt	audio/14-tahir-buselik_saz_semaisi_kemani_riza_efendi_/metadata.json	f3738b0a-cda6-41d8-8388-354873075cd9	e9456d5a-8cf7-42c2-a819-8c29bbe6af01	tahirbuselik--sazsemaisi--aksaksemai----kemani_riza_efendi	audio/14-tahir-buselik_saz_semaisi_kemani_riza_efendi_/tonic.json	247.3
audio/14-segah_saz_semaisi_nayi_osman_dede_/14-segah_saz_semaisi_nayi_osman_dede_.mp3	score/segah--sazsemaisi--aksaksemai----nayi_osman_dede.txt	audio/14-segah_saz_semaisi_nayi_osman_dede_/metadata.json	7b543276-a4ea-4230-84aa-946059356d3f	611c119a-62a0-4238-bb18-9ffe50d84d8b	segah--sazsemaisi--aksaksemai----nayi_osman_dede	audio/14-segah_saz_semaisi_nayi_osman_dede_/tonic.json	273.2
audio/13_Isfahan_Pesrev/13_Isfahan_Pesrev.mp3	score/isfahan--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/13_Isfahan_Pesrev/metadata.json	d7379bfc-9ddd-4235-b8fe-9fb5d7066ab9	820b3011-67ba-4dbd-b249-2fd3008ac032	isfahan--pesrev--devrikebir----tanburi_cemil_bey	audio/13_Isfahan_Pesrev/tonic.json	134.0
audio/13_Hicaz_Pesrev/13_Hicaz_Pesrev.mp3	score/hicaz--pesrev--fahte----neyzen_salim_bey.txt	audio/13_Hicaz_Pesrev/metadata.json	fc7ba4f1-d100-4537-8850-d901fc9bbb38	995e922d-ef6a-456a-b1e0-23250330d188	hicaz--pesrev--fahte----neyzen_salim_bey	audio/13_Hicaz_Pesrev/tonic.json	225.0
audio/13_Acemkurdi_Sazsemaisi/13_Acemkurdi_Sazsemaisi.mp3	score/acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.txt	audio/13_Acemkurdi_Sazsemaisi/metadata.json	c8566f03-9640-49be-b6f7-925b102d20ef	4abab307-e784-46fe-8a67-427d54b32511	acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey	audio/13_Acemkurdi_Sazsemaisi/tonic.json	488.2
audio/13_Acemkurdi_Pesrev,_Acemkurdi_Saz_Semai/13_Acemkurdi_Pesrev,_Acemkurdi_Saz_Semai.mp3	score/acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.txt	audio/13_Acemkurdi_Pesrev,_Acemkurdi_Saz_Semai/metadata.json	b6f6b8c1-83c2-4a27-b5fc-976d17881402	4abab307-e784-46fe-8a67-427d54b32511	acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey	audio/13_Acemkurdi_Pesrev,_Acemkurdi_Saz_Semai/tonic.json	167.5
audio/13_13_-_muhayyer_pesrev_-_kantemiroglu/13_13_-_muhayyer_pesrev_-_kantemiroglu.mp3	score/muhayyer--pesrev--muhammes----kantemiroglu.txt	audio/13_13_-_muhayyer_pesrev_-_kantemiroglu/metadata.json	2e3d7f65-ec91-4bff-9b98-84f76c4891c0	879d74cd-dcaa-42ed-ba2e-471c17027115	muhayyer--pesrev--muhammes----kantemiroglu	audio/13_13_-_muhayyer_pesrev_-_kantemiroglu/tonic.json	294.1
audio/137_Neva_Saz_Semai_(Kiz_Ney)/137_Neva_Saz_Semai_(Kiz_Ney).mp3	score/neva--sazsemaisi--aksaksemai----yusuf_ziya_pasa.txt	audio/137_Neva_Saz_Semai_(Kiz_Ney)/metadata.json	518bb95c-c155-4759-857e-215e9cd463ce	014f1baa-8650-4e9a-85d2-d388ff856e86	neva--sazsemaisi--aksaksemai----yusuf_ziya_pasa	audio/137_Neva_Saz_Semai_(Kiz_Ney)/tonic.json	498.9
audio/136_Neva_Pesrev_(Mansur_Ney)/136_Neva_Pesrev_(Mansur_Ney).mp3	score/neva--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/136_Neva_Pesrev_(Mansur_Ney)/metadata.json	fae0590a-0913-4637-8005-e85e0c439063	cd08674f-2ddf-4b0a-8d9d-8bfb5c163d9a	neva--pesrev--devrikebir----tanburi_cemil_bey	audio/136_Neva_Pesrev_(Mansur_Ney)/tonic.json	444.0
audio/135_Neva_Pesrev_(Kiz_Ney)/135_Neva_Pesrev_(Kiz_Ney).mp3	score/neva--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/135_Neva_Pesrev_(Kiz_Ney)/metadata.json	fc14250c-335e-4fe6-8d1b-3abb80e1280e	cd08674f-2ddf-4b0a-8d9d-8bfb5c163d9a	neva--pesrev--devrikebir----tanburi_cemil_bey	audio/135_Neva_Pesrev_(Kiz_Ney)/tonic.json	498.0
audio/134_Muhayyer_Saz_Semai_(Mansur_Ney)/134_Muhayyer_Saz_Semai_(Mansur_Ney).mp3	score/muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/134_Muhayyer_Saz_Semai_(Mansur_Ney)/metadata.json	3405d488-1bd7-42aa-90c7-67446b1dddc6	ac003195-9ea0-4d8e-8420-2d6c269e98f6	muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/134_Muhayyer_Saz_Semai_(Mansur_Ney)/tonic.json	443.0
audio/133_Muhayyer_Saz_Semai_(Kiz_Ney)/133_Muhayyer_Saz_Semai_(Kiz_Ney).mp3	score/muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/133_Muhayyer_Saz_Semai_(Kiz_Ney)/metadata.json	fa022d35-6948-4ba7-95e8-7c63226e7502	ac003195-9ea0-4d8e-8420-2d6c269e98f6	muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/133_Muhayyer_Saz_Semai_(Kiz_Ney)/tonic.json	496.0
audio/132_Muhayyer_Pesrev_(Mansur_Ney)/132_Muhayyer_Pesrev_(Mansur_Ney).mp3	score/muhayyer--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/132_Muhayyer_Pesrev_(Mansur_Ney)/metadata.json	06edff91-7617-4b6e-ba75-4537a56f86cb	608def1b-d955-46e0-acde-1e3190d4f49b	muhayyer--pesrev--devrikebir----tanburi_cemil_bey	audio/132_Muhayyer_Pesrev_(Mansur_Ney)/tonic.json	444.0
audio/131_Muhayyer_Pesrev_(Kiz_Ney)/131_Muhayyer_Pesrev_(Kiz_Ney).mp3	score/muhayyer--pesrev--devrikebir----tanburi_cemil_bey.txt	audio/131_Muhayyer_Pesrev_(Kiz_Ney)/metadata.json	10ea34da-47c8-40b6-bc6d-98d119438476	608def1b-d955-46e0-acde-1e3190d4f49b	muhayyer--pesrev--devrikebir----tanburi_cemil_bey	audio/131_Muhayyer_Pesrev_(Kiz_Ney)/tonic.json	497.0
audio/130_Mahur_Saz_Semai_(Mansur_Ney)/130_Mahur_Saz_Semai_(Mansur_Ney).mp3	score/mahur--sazsemaisi--aksaksemai----nikolaki.txt	audio/130_Mahur_Saz_Semai_(Mansur_Ney)/metadata.json	9e8c0f04-e9a9-4009-9973-ae0e37c8a6ac	900d7e9b-b14b-4ab2-9331-dbe5c7c55eb2	mahur--sazsemaisi--aksaksemai----nikolaki	audio/130_Mahur_Saz_Semai_(Mansur_Ney)/tonic.json	393.1
audio/13-muhayyer_aksak_saz_semaisi-tanburi_cemil_bey/13-muhayyer_aksak_saz_semaisi-tanburi_cemil_bey.mp3	score/muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/13-muhayyer_aksak_saz_semaisi-tanburi_cemil_bey/metadata.json	2cf2d5b3-9e29-42dd-a671-1e78477e0b32	ac003195-9ea0-4d8e-8420-2d6c269e98f6	muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/13-muhayyer_aksak_saz_semaisi-tanburi_cemil_bey/tonic.json	249.5
audio/13-evcara_saz_semaisi/13-evcara_saz_semaisi.mp3	score/evcara--sazsemaisi--aksaksemai----dilhayat_kalfa.txt	audio/13-evcara_saz_semaisi/metadata.json	69c7bd94-ab39-49a9-868c-5b08a292622d	a094df54-addb-4d43-a06f-fcae06df9132	evcara--sazsemaisi--aksaksemai----dilhayat_kalfa	audio/13-evcara_saz_semaisi/tonic.json	208.0
audio/12_Segah_Pesrev/12_Segah_Pesrev.mp3	score/segah--pesrev--devrikebir----neyzen_yusuf_pasa.txt	audio/12_Segah_Pesrev/metadata.json	ffbb13ed-4dd6-44b2-b790-166fab2a9fab	97ffb9f6-7eca-4dc3-bc45-4d6c14e0fb2d	segah--pesrev--devrikebir----neyzen_yusuf_pasa	audio/12_Segah_Pesrev/tonic.json	486.0
audio/12_Pesendide_Saz_Semaisi/12_Pesendide_Saz_Semaisi.mp3	score/pesendide--sazsemaisi--aksaksemai----iii_selim.txt	audio/12_Pesendide_Saz_Semaisi/metadata.json	c2b88aef-ce0f-4a8c-909e-640816cab96d	d1086c07-fb1f-4eb2-9585-9f22ea850f12	pesendide--sazsemaisi--aksaksemai----iii_selim	audio/12_Pesendide_Saz_Semaisi/tonic.json	148.0
audio/12_Muhayyerkurdi_Pesrev/12_Muhayyerkurdi_Pesrev.mp3	score/muhayyerkurdi--pesrev--devrikebir----asdik_aga.txt	audio/12_Muhayyerkurdi_Pesrev/metadata.json	cbe560df-3367-42f5-b5b7-46abab6668f4	35de9f7a-fbdf-4f59-80f5-82aee2ab7d78	muhayyerkurdi--pesrev--devrikebir----asdik_aga	audio/12_Muhayyerkurdi_Pesrev/tonic.json	248.3
audio/12_Muhayyer_Saz_Semaisi/12_Muhayyer_Saz_Semaisi.mp3	score/muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/12_Muhayyer_Saz_Semaisi/metadata.json	88e95b47-aa5a-4a45-ad7a-51b68138affc	ac003195-9ea0-4d8e-8420-2d6c269e98f6	muhayyer--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/12_Muhayyer_Saz_Semaisi/tonic.json	293.0
audio/12_Mahur_Taksim_On_Tanbur__Mahur_Pesrev__Taksim_On_Kemence/12_Mahur_Taksim_On_Tanbur__Mahur_Pesrev__Taksim_On_Kemence.mp3	score/mahur--pesrev--muhammes----tanburi_cemil_bey.txt	audio/12_Mahur_Taksim_On_Tanbur__Mahur_Pesrev__Taksim_On_Kemence/metadata.json	d2ebf684-8b56-418c-866a-0fa6b8acda1e	423ec97c-d4bd-4340-81da-625b1934021b	mahur--pesrev--muhammes----tanburi_cemil_bey	audio/12_Mahur_Taksim_On_Tanbur__Mahur_Pesrev__Taksim_On_Kemence/tonic.json	300.2
audio/12_Mahur_Saz_Semai/12_Mahur_Saz_Semai.mp3	score/mahur--sazsemaisi--aksaksemai----nikolaki.txt	audio/12_Mahur_Saz_Semai/metadata.json	304eb33e-730c-4039-8b9a-74b0123710a5	900d7e9b-b14b-4ab2-9331-dbe5c7c55eb2	mahur--sazsemaisi--aksaksemai----nikolaki	audio/12_Mahur_Saz_Semai/tonic.json	155.6
audio/12_Kurdilihicazkar_Pesrevi__Ehl-i_Askin/12_Kurdilihicazkar_Pesrevi__Ehl-i_Askin.mp3	score/kurdilihicazkar--pesrev--agirduyek----vasilaki.txt	audio/12_Kurdilihicazkar_Pesrevi__Ehl-i_Askin/metadata.json	3a8b4caa-c2a0-47fc-9804-6d99afdcded6	e3691957-a2bd-4e40-8041-582af3a02b4e	kurdilihicazkar--pesrev--agirduyek----vasilaki	audio/12_Kurdilihicazkar_Pesrevi__Ehl-i_Askin/tonic.json	229.8
audio/12_Kurdili-Hicazkar_Pesrevi/12_Kurdili-Hicazkar_Pesrevi.mp3	score/kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.txt	audio/12_Kurdili-Hicazkar_Pesrevi/metadata.json	3ac39ef1-83e2-40f2-b51e-c3b826797586	d689c032-ab60-4162-b872-b56cf3b24db6	kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey	audio/12_Kurdili-Hicazkar_Pesrevi/tonic.json	146.0
audio/12_Hicazkar_Pesrev/12_Hicazkar_Pesrev.mp3	score/hicazkar--pesrev--muhammes----tanburi_cemil_bey.txt	audio/12_Hicazkar_Pesrev/metadata.json	f097cd70-98a2-4d07-95b0-bb0695e3b5e9	211a71a2-cd77-4948-9566-0315988329e5	hicazkar--pesrev--muhammes----tanburi_cemil_bey	audio/12_Hicazkar_Pesrev/tonic.json	142.0
audio/12_Hicaz_Sazsemaisi/12_Hicaz_Sazsemaisi.mp3	score/hicaz--sazsemaisi--aksaksemai----refik_talat_alpman.txt	audio/12_Hicaz_Sazsemaisi/metadata.json	67ca7aab-e2a0-466d-ae68-a9121cba254c	8caa157b-0163-4de7-8625-07e49f262a26	hicaz--sazsemaisi--aksaksemai----refik_talat_alpman	audio/12_Hicaz_Sazsemaisi/tonic.json	124.2
audio/12_FerahfezaSazSemaisi/12_FerahfezaSazSemaisi.mp3	score/ferahfeza--sazsemaisi--aksaksemai----serif_muhittin_targan.txt	audio/12_FerahfezaSazSemaisi/metadata.json	f08f758b-ebb0-4a3e-8129-bb044e9fbf4d	80a81c87-eb6e-40dc-b69a-e0712b4374f2	ferahfeza--sazsemaisi--aksaksemai----serif_muhittin_targan	audio/12_FerahfezaSazSemaisi/tonic.json	274.4
audio/129_Mahur_Saz_Semai_(Kiz_Ney)/129_Mahur_Saz_Semai_(Kiz_Ney).mp3	score/mahur--sazsemaisi--aksaksemai----nikolaki.txt	audio/129_Mahur_Saz_Semai_(Kiz_Ney)/metadata.json	ddbf8ca7-bb16-4ba5-8e2b-803fb0725fd2	900d7e9b-b14b-4ab2-9331-dbe5c7c55eb2	mahur--sazsemaisi--aksaksemai----nikolaki	audio/129_Mahur_Saz_Semai_(Kiz_Ney)/tonic.json	441.9
audio/128_Mahur_Pesrev_(Mansur_Ney)/128_Mahur_Pesrev_(Mansur_Ney).mp3	score/mahur--pesrev--hafif----rauf_yekta.txt	audio/128_Mahur_Pesrev_(Mansur_Ney)/metadata.json	9ddf9418-0de9-4678-8219-f788f2b7a794	32a9c5dc-1e57-47dc-9b97-6e0a611df9e4	mahur--pesrev--hafif----rauf_yekta	audio/128_Mahur_Pesrev_(Mansur_Ney)/tonic.json	392.0
audio/127_Mahur_Pesrev_(Kiz_Ney)/127_Mahur_Pesrev_(Kiz_Ney).mp3	score/mahur--pesrev--hafif----rauf_yekta.txt	audio/127_Mahur_Pesrev_(Kiz_Ney)/metadata.json	b85ed280-a5fc-4734-b8c7-bdff82916458	32a9c5dc-1e57-47dc-9b97-6e0a611df9e4	mahur--pesrev--hafif----rauf_yekta	audio/127_Mahur_Pesrev_(Kiz_Ney)/tonic.json	440.0
audio/126_Beyati_Saz_Semai_(Mansur_Ney)/126_Beyati_Saz_Semai_(Mansur_Ney).mp3	score/beyati--sazsemaisi--aksaksemai----kanuni_omer_efendi.txt	audio/126_Beyati_Saz_Semai_(Mansur_Ney)/metadata.json	5486198c-8867-4a0a-81dd-40488846cf41	fac99291-4c31-416b-af9b-4282fb5ca1e8	beyati--sazsemaisi--aksaksemai----kanuni_omer_efendi	audio/126_Beyati_Saz_Semai_(Mansur_Ney)/tonic.json	443.8
audio/125_Beyati_Saz_Semai_(Kiz_Ney)/125_Beyati_Saz_Semai_(Kiz_Ney).mp3	score/beyati--sazsemaisi--aksaksemai----kanuni_omer_efendi.txt	audio/125_Beyati_Saz_Semai_(Kiz_Ney)/metadata.json	78162c6b-0c4e-4226-8fa3-cb25ae3bfff5	fac99291-4c31-416b-af9b-4282fb5ca1e8	beyati--sazsemaisi--aksaksemai----kanuni_omer_efendi	audio/125_Beyati_Saz_Semai_(Kiz_Ney)/tonic.json	498.9
audio/11_Tanbur_Taksimi__Kurdilihicazkar_Pesrev/11_Tanbur_Taksimi__Kurdilihicazkar_Pesrev.mp3	score/kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey.txt	audio/11_Tanbur_Taksimi__Kurdilihicazkar_Pesrev/metadata.json	3c334962-91e1-4766-8a3b-12b2e2fb48f3	d689c032-ab60-4162-b872-b56cf3b24db6	kurdilihicazkar--pesrev--muhammes----tanburi_cemil_bey	audio/11_Tanbur_Taksimi__Kurdilihicazkar_Pesrev/tonic.json	142.5
audio/11_Suzinak_Pesrev/11_Suzinak_Pesrev.mp3	score/suzinak--pesrev--cenber----tatyos_efendi.txt	audio/11_Suzinak_Pesrev/metadata.json	665b61c1-b631-4053-a765-05477a947ed6	270f55e1-d479-47d0-832f-930a2d20f90a	suzinak--pesrev--cenber----tatyos_efendi	audio/11_Suzinak_Pesrev/tonic.json	147.0
audio/11_Sedd-i_Araban_Sazsemaisi/11_Sedd-i_Araban_Sazsemaisi.mp3	score/sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/11_Sedd-i_Araban_Sazsemaisi/metadata.json	e32d856b-6c47-40e8-9310-1236981444ed	1eb2ca1e-249b-424c-9ff5-0e1561590257	sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/11_Sedd-i_Araban_Sazsemaisi/tonic.json	219.0
audio/11_Pesendide_Saz_Semaisi/11_Pesendide_Saz_Semaisi.mp3	score/pesendide--sazsemaisi--aksaksemai----iii_selim.txt	audio/11_Pesendide_Saz_Semaisi/metadata.json	b6f161ba-5dd8-46d7-a0f2-de51533f5b68	d1086c07-fb1f-4eb2-9585-9f22ea850f12	pesendide--sazsemaisi--aksaksemai----iii_selim	audio/11_Pesendide_Saz_Semaisi/tonic.json	294.1
audio/11_Murat_Aydemir_-_Hicazkar_Saz_Semaisi/11_Murat_Aydemir_-_Hicazkar_Saz_Semaisi.mp3	score/hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/11_Murat_Aydemir_-_Hicazkar_Saz_Semaisi/metadata.json	66e587cc-f484-4d25-a727-ca0373dd76ff	4b3685be-c30a-4b10-8ce6-5bcd2c96b1f3	hicazkar--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/11_Murat_Aydemir_-_Hicazkar_Saz_Semaisi/tonic.json	294.1
audio/11_Mahur_Saz_Semaisi/11_Mahur_Saz_Semaisi.mp3	score/mahur--sazsemaisi--aksaksemai----refik_talat_alpman.txt	audio/11_Mahur_Saz_Semaisi/metadata.json	a7c9cca6-3d58-4b69-94c4-6322c4da1cf2	2c4de85d-ff94-4f5b-a2d7-7f8f503c5e43	mahur--sazsemaisi--aksaksemai----refik_talat_alpman	audio/11_Mahur_Saz_Semaisi/tonic.json	292.0
audio/11_Kurdilihicazkar_Saz_Samaisi/11_Kurdilihicazkar_Saz_Samaisi.mp3	score/kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi.txt	audio/11_Kurdilihicazkar_Saz_Samaisi/metadata.json	044b43b8-989c-4595-994a-644f890ee5c4	eadeb598-7511-4a35-81f4-965e212f1980	kurdilihicazkar--sazsemaisi--aksaksemai----tatyos_efendi	audio/11_Kurdilihicazkar_Saz_Samaisi/tonic.json	294.1
audio/11_Ferahfeza_Pesrev/11_Ferahfeza_Pesrev.mp3	score/ferahfeza--pesrev--muhammes----tanburi_cemil_bey.txt	audio/11_Ferahfeza_Pesrev/metadata.json	540d41c8-4d08-4461-8e81-2733998d7dec	6f2b316f-f951-4453-9233-2b62e16fcd05	ferahfeza--pesrev--muhammes----tanburi_cemil_bey	audio/11_Ferahfeza_Pesrev/tonic.json	108.3
audio/118_Acem-Kurdi_Pesrev_(Mansur_Ney)/118_Acem-Kurdi_Pesrev_(Mansur_Ney).mp3	score/acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.txt	audio/118_Acem-Kurdi_Pesrev_(Mansur_Ney)/metadata.json	8c85587b-ffad-4938-ae65-16ceac4894c7	4abab307-e784-46fe-8a67-427d54b32511	acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey	audio/118_Acem-Kurdi_Pesrev_(Mansur_Ney)/tonic.json	440.0
audio/117_Acem-Kurdi_Pesrev_(Kiz_Ney)/117_Acem-Kurdi_Pesrev_(Kiz_Ney).mp3	score/acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey.txt	audio/117_Acem-Kurdi_Pesrev_(Kiz_Ney)/metadata.json	6cfbf464-2413-4323-80c6-447dbc7408c9	4abab307-e784-46fe-8a67-427d54b32511	acemkurdi--pesrev--fahte----muallim_ismail_hakki_bey	audio/117_Acem-Kurdi_Pesrev_(Kiz_Ney)/tonic.json	494.6
audio/116_Acem_Asiran_Saz_Semai_(Mansur_Ney)/116_Acem_Asiran_Saz_Semai_(Mansur_Ney).mp3	score/acemasiran--sazsemaisi--aksaksemai----misirli_udi_ibrahim_efendi.txt	audio/116_Acem_Asiran_Saz_Semai_(Mansur_Ney)/metadata.json	e609ca46-2ce0-4308-8fef-48bb82ccf1e3	baabfe67-5f03-4f6a-8d0d-592e36a2894b	acemasiran--sazsemaisi--aksaksemai----misirli_udi_ibrahim_efendi	audio/116_Acem_Asiran_Saz_Semai_(Mansur_Ney)/tonic.json	345.2
audio/115_Acem_Asiran_Saz_Semai_(Kiz_Ney)/115_Acem_Asiran_Saz_Semai_(Kiz_Ney).mp3	score/acemasiran--sazsemaisi--aksaksemai----misirli_udi_ibrahim_efendi.txt	audio/115_Acem_Asiran_Saz_Semai_(Kiz_Ney)/metadata.json	e690b0af-c33e-4cea-8341-dd79e1e12d49	baabfe67-5f03-4f6a-8d0d-592e36a2894b	acemasiran--sazsemaisi--aksaksemai----misirli_udi_ibrahim_efendi	audio/115_Acem_Asiran_Saz_Semai_(Kiz_Ney)/tonic.json	386.4
audio/114_Acem_Asiran_Pesrev_(Mansur_Ney)/114_Acem_Asiran_Pesrev_(Mansur_Ney).mp3	score/acemasiran--pesrev--devrikebir----dede_salih_efendi.txt	audio/114_Acem_Asiran_Pesrev_(Mansur_Ney)/metadata.json	fa069c5e-78bc-4f56-ba82-c976315e6668	01412a5d-1858-43b3-b5b0-78f383675e9b	acemasiran--pesrev--devrikebir----dede_salih_efendi	audio/114_Acem_Asiran_Pesrev_(Mansur_Ney)/tonic.json	350.0
audio/113_Acem_Asiran_Pesrev_(Kiz_Ney)/113_Acem_Asiran_Pesrev_(Kiz_Ney).mp3	score/acemasiran--pesrev--devrikebir----dede_salih_efendi.txt	audio/113_Acem_Asiran_Pesrev_(Kiz_Ney)/metadata.json	d47cb362-e7c4-4a56-863f-20107a3a75b3	01412a5d-1858-43b3-b5b0-78f383675e9b	acemasiran--pesrev--devrikebir----dede_salih_efendi	audio/113_Acem_Asiran_Pesrev_(Kiz_Ney)/tonic.json	393.0
audio/111_Zavil_Pesrev_(Mansur_Ney)/111_Zavil_Pesrev_(Mansur_Ney).mp3	score/zavil--pesrev--hafif----zeki_mehmet_aga.txt	audio/111_Zavil_Pesrev_(Mansur_Ney)/metadata.json	1a16c089-71c8-430d-ae02-50a905a99c8b	38fe4825-4ccd-464c-b08c-49a9423decfc	zavil--pesrev--hafif----zeki_mehmet_aga	audio/111_Zavil_Pesrev_(Mansur_Ney)/tonic.json	395.0
audio/110_Yegah_Saz_Semai_(Sah_Ney)/110_Yegah_Saz_Semai_(Sah_Ney).mp3	score/yegah--sazsemaisi--aksaksemai----neyzen_aziz_dede.txt	audio/110_Yegah_Saz_Semai_(Sah_Ney)/metadata.json	4516825a-e246-4355-836b-0fc632ea7b24	8457bce2-07f0-4502-ae86-19b61c6bb77e	yegah--sazsemaisi--aksaksemai----neyzen_aziz_dede	audio/110_Yegah_Saz_Semai_(Sah_Ney)/tonic.json	267.0
audio/10_Segah_Saz_Semaisi/10_Segah_Saz_Semaisi.mp3	score/segah--sazsemaisi--aksaksemai----nayi_osman_dede.txt	audio/10_Segah_Saz_Semaisi/metadata.json	fd40df6e-0dca-4e88-ac3b-9b3f3d6505d6	611c119a-62a0-4238-bb18-9ffe50d84d8b	segah--sazsemaisi--aksaksemai----nayi_osman_dede	audio/10_Segah_Saz_Semaisi/tonic.json	185.0
audio/10_Saz_Semaisi_In_Makam_Neva_Usul_Aksak_Semai/10_Saz_Semaisi_In_Makam_Neva_Usul_Aksak_Semai.mp3	score/neva--sazsemaisi--aksaksemai----kantemiroglu.txt	audio/10_Saz_Semaisi_In_Makam_Neva_Usul_Aksak_Semai/metadata.json	87a48858-f3ed-4dcc-9355-5c18225b6781	1035e5bd-5f53-4a81-ad66-f861a51d8c4e	neva--sazsemaisi--aksaksemai----kantemiroglu	audio/10_Saz_Semaisi_In_Makam_Neva_Usul_Aksak_Semai/tonic.json	204.4
audio/10_Sadaraban/10_Sadaraban.mp3	score/sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey.txt	audio/10_Sadaraban/metadata.json	d544b9fe-246a-4bcc-910d-682a5b4677e1	1eb2ca1e-249b-424c-9ff5-0e1561590257	sedaraban--sazsemaisi--aksaksemai----tanburi_cemil_bey	audio/10_Sadaraban/tonic.json	221.0
audio/10_Neveser_Pesrevi/10_Neveser_Pesrevi.mp3	score/neveser--pesrev--hafif--cankurtaran--neyzen_yusuf_pasa.txt	audio/10_Neveser_Pesrevi/metadata.json	ac012496-b670-4919-9bea-7727d3dda949	f1fd86a8-f3ff-4daf-83c2-2e0b7d9b269f	neveser--pesrev--hafif--cankurtaran--neyzen_yusuf_pasa	audio/10_Neveser_Pesrevi/tonic.json	219.1
audio/10_Mahur_Pesrevi/10_Mahur_Pesrevi.mp3	score/mahur--pesrev--hafif----rauf_yekta.txt	audio/10_Mahur_Pesrevi/metadata.json	b5e91522-304b-4492-8d5e-7f06a1200f5b	32a9c5dc-1e57-47dc-9b97-6e0a611df9e4	mahur--pesrev--hafif----rauf_yekta	audio/10_Mahur_Pesrevi/tonic.json	148.0
audio/10_Huzzam_Saz_Semaisi/10_Huzzam_Saz_Semaisi.mp3	score/huzzam--sazsemaisi--aksaksemai----udi_nevres_bey.txt	audio/10_Huzzam_Saz_Semaisi/metadata.json	711dfc98-ad15-4b6b-83f8-80dbb2fccf42	10cddd5e-6bd8-4c69-8561-0d0541f46f34	huzzam--sazsemaisi--aksaksemai----udi_nevres_bey	audio/10_Huzzam_Saz_Semaisi/tonic.json	365.0
audio/10_Daru't-talim-i_Musiki_Heyeti_-_Huseyni_Sazsemaisi/10_Daru't-talim-i_Musiki_Heyeti_-_Huseyni_Sazsemaisi.mp3	score/huseyni--sazsemaisi--aksaksemai----tatyos_efendi.txt	audio/10_Daru't-talim-i_Musiki_Heyeti_-_Huseyni_Sazsemaisi/metadata.json	ce142c3d-903c-4c80-8918-d10dc5fb6113	ecbd1847-79bd-4083-b9e5-833c90e6d8cc	huseyni--sazsemaisi--aksaksemai----tatyos_efendi	audio/10_Daru't-talim-i_Musiki_Heyeti_-_Huseyni_Sazsemaisi/tonic.json	388.8
audio/109_Yegah_Saz_Semai_(Mansur_Ney)/109_Yegah_Saz_Semai_(Mansur_Ney).mp3	score/yegah--sazsemaisi--aksaksemai----neyzen_aziz_dede.txt	audio/109_Yegah_Saz_Semai_(Mansur_Ney)/metadata.json	3ff9a9ce-de66-4efc-a62c-7bf9481273ab	8457bce2-07f0-4502-ae86-19b61c6bb77e	yegah--sazsemaisi--aksaksemai----neyzen_aziz_dede	audio/109_Yegah_Saz_Semai_(Mansur_Ney)/tonic.json	296.0
audio/108_Ussak_Saz_Semai_(Mustahsen_Ney)/108_Ussak_Saz_Semai_(Mustahsen_Ney).mp3	score/ussak--sazsemaisi--aksaksemai----dede_salih_efendi.txt	audio/108_Ussak_Saz_Semai_(Mustahsen_Ney)/metadata.json	daced1cb-7889-4662-9b71-36e33aae548c	ad9fb46e-eb95-4446-93ad-e3bf13c01a95	ussak--sazsemaisi--aksaksemai----dede_salih_efendi	audio/108_Ussak_Saz_Semai_(Mustahsen_Ney)/tonic.json	274.0
